Name;URL
Universidad de la Guajira;http://www.uniguajira.edu.co/
Universidad de la República;http://www.universidad.edu.uy/
Universidad de La Sabana;http://www.unisabana.edu.co/
Universidad de La Salle;http://www.lasalle.edu.co/
Universidad de La Serena;http://www.userena.cl
Universidad de las Américas Puebla;http://www.udlap.mx
Universidad de Las Américas, Quito;http://www.udla.edu.ec/
Universidad de las Artes;
Universidad de Las Palmas de Gran Canaria;http://www.ulpgc.es
Universidad de León;http://www.unileon.es
Universidad de Lima;http://www.ulima.edu.pe/
Universidad de los Andes;
Universidad de Los Andes, Chile;http://www.uandes.cl
Universidad de Málaga;http://www.uma.es
Universidad de Manizales;
Universidad de Medellin;http://www.udem.edu.co
Universidad de Monterrey;http://www.udem.edu.mx
Universidad de Montevideo;http://www.um.edu.uy/
Universidad de Murcia;http://www.um.es
Universidad de Nariño;http://www2.udenar.edu.co/
Universidad de Navarra;http://www.unav.es
Universidad de Negocios ISEC;http://www.uneg.edu.mx/
Universidad de O'Higgins;https://www.uoh.cl/
Universidad de Oviedo;http://www.uniovi.es
Universidad de Palermo;http://www.palermo.edu.ar
Universidad de Pamplona;http://www.unipamplona.edu.co/
Universidad de Panamá;http://www.up.ac.pa
Universidad de Piura;http://www.udep.edu.pe/
Universidad de Salamanca;http://www.usal.es
Universidad de San Andrés;http://www.udesa.edu.ar
Universidad de San Buenaventura;http://www.usbbog.edu.co/
Universidad de San Pablo Tucuman;http://uspt.edu.ar/web/
Universidad de Santander UDES;http://www.udes.edu.co/
Universidad de Santiago de Chile;http://www.usach.cl
Universidad de Santiago de Compostela;http://www.usc.es/
Universidad de Sevilla;http://www.us.es
Universidad de Talca;http://www.utalca.cl
Universidad de Tarapacá;http://www.uta.cl
Universidad de Valladolid;http://www.uva.es
Universidad de Valparaíso;http://www.uv.cl
Universidad de Zaragoza;http://www.unizar.es
Universidad del Atlántico;http://www.uniatlantico.edu.co/
Universidad del Atlántico Medio;http://www.universidadatlanticomedio.es/
Universidad del Bío-Bío;http://www.ubiobio.cl
Universidad del Cauca;http://www.ucauca.edu.co
Universidad del CEMA;http://www.cema.edu.ar
Universidad del Desarrollo;http://www.udd.cl
Universidad del Magdalena;http://www.unimagdalena.edu.co/
Universidad del Museo Social Argentino;http://www.umsa.edu.ar
Universidad del Norte;http://www.uninorte.edu.co/
Universidad del Pacífico, Lima;http://www.up.edu.pe
Universidad del País Vasco / Euskal Herriko Unibertsitatea;http://www.ehu.es
Universidad del Quindío;http://www.uniquindio.edu.co/
Universidad del Rosario;http://www.urosario.edu.co/
Universidad del Salvador;http://www.usal.edu.ar/
Universidad del Sinú;http://www.unisinu.edu.co/
Universidad del Sinú-Elías Bechara Zainúm;http://www.unisinu.edu.co/2015/
Universidad del Tolima;http://www.ut.edu.co
Universidad del Valle;http://www.univalle.edu.co
Universidad del Valle de Guatemala;http://www.uvg.edu.gt/
Universidad del Valle, Bolivia;http://www.univalle.edu/
Universidad Diego Portales;http://www.udp.cl
Universidad Distrital Francisco José de Caldas;http://www.udistrital.edu.co/
Universidad EAFIT;http://www.eafit.edu.co/
Universidad EAN;http://www.ean.edu.co/
Universidad ECOTEC;https://www.ecotec.edu.ec/
Universidad EIA (Escuela de Ingenieria de Antioquia);http://www.eia.edu.co/
Universidad El Bosque;http://www.uelbosque.edu.co/
Universidad ESAN;http://www.esan.edu.pe
Universidad Estatal de Milagro;http://www.unemi.edu.ec/
Universidad Europea de Madrid;https://universidadeuropea.es/madrid
Universidad Europea de Valencia;http://valencia.universidadeuropea.es/
Universidad Europea del Atlántico;http://www.uneatlantico.es/
Universidad Externado de Colombia;http://www.uexternado.edu.co
Universidad Francisco Marroquín;https://www.ufm.edu
Universidad Gerardo Barrios;
Universidad Iberoamericana (UNIBE);
Universidad Iberoamericana Ciudad de México;http://www.ibero.mx
Universidad Icesi;http://www.icesi.edu.co/
Universidad Industrial de Santander;http://www.uis.edu.co
Universidad Intercultural del Estado de México;http://uiem.edu.mx/
Universidad Internacional de Ecuador;https://www.uide.edu.ec/
Universidad Internacional de la Rioja;https://www.unir.net/solicitud-informacion/
Universidad Internacional SEK;
Universidad La Salle Cuernavaca;http://www.cvca.ulsa.mx/
Universidad La Salle Oaxaca;http://www.ulsaoaxaca.edu.mx/
Universidad Libre Seccional Barranquilla;http://www.unilibrebaq.edu.co/
Universidad Loyola Andalucía;http://www.uloyola.es
Universidad Mayor;http://www.umayor.cl
Universidad Metropolitana, Colombia;http://www.unimetro.edu.co/
Universidad Metropolitana, Venezuela;http://www.unimet.edu.ve
Universidad Miguel Hernandez de Elche;http://www.umh.es
Universidad Militar Nueva Granada;http://www.umng.edu.co
Universidad Nacional Abierta y a Distancia;https://www.unad.edu.co/
Universidad Nacional Agraria la Molina;http://www.lamolina.edu.pe
Universidad Nacional Autónoma de México;https://www.unam.mx/
Universidad Nacional de Colombia;https://unal.edu.co/
Universidad Nacional de Colombia - Manizales;
Universidad Nacional de Colombia - Medellín;http://medellin.unal.edu.co/
Universidad Nacional de Colombia - Palmira;
Universidad Nacional de Córdoba;http://www.unc.edu.ar
Universidad Nacional de Cuyo;http://www.uncu.edu.ar
Universidad Nacional de Educación a Distancia (Uned);http://www.uned.es
Universidad Nacional de La Plata;http://www.unlp.edu.ar
Universidad Nacional de Mar del Plata;http://www.mdp.edu.ar
Universidad Nacional de Quilmes;http://www.unq.edu.ar
Universidad Nacional de Río Negro;https://www.unrn.edu.ar/home
Universidad Nacional de Rosario;http://www.unr.edu.ar
Universidad Nacional de San Agustín;http://www.unsa.edu.pe/
Universidad Nacional de San Luis;http://www.unsl.edu.ar
Universidad Nacional de San Martín;http://www.unsam.edu.ar
Universidad Nacional del Altiplano;http://www.unap.edu.pe
Universidad Nacional del Litoral;http://www.unl.edu.ar
Universidad Nacional José María Arguedas de la ciudad de Andahuaylas;http://www.unajma.edu.pe/
Universidad Nacional Mayor de San Marcos;http://www.unmsm.edu.pe/
Universidad Nacional Micaela Bastidas de Apurimac;https://www.unamba.edu.pe/
Universidad ORT;http://www.ort.edu.uy
Universidad Pablo de Olavide;http://www.upo.es
UNIVERSIDAD PANAMERICANA;https://www.upana.edu.gt/
Universidad Panamericana, México;http://www.up.edu.mx/
Universidad Pedagógica Nacional;http://www.pedagogica.edu.co
Universidad Pedagógica y Tecnológica de Colombia;http://www.uptc.edu.co
Universidad Peruana Cayetano Heredia;http://www.upch.edu.pe/
Universidad Peruana de Ciencias Aplicadas;http://www.upc.edu.pe
Universidad Peruana del Centero;https://www.upecen.edu.pe/portal/
Universidad Politécnica de Madrid;http://www.upm.es
Universidad Politécnica de Madrid  - Escuela Técnica Superior de Ingeniería de Sistemas Informáticos (ETSISI);https://www.etsisi.upm.es/
Universidad Politécnica de Madrid - Escuela Técnica Superior de Arquitectura;http://www.aq.upm.es
Universidad Politécnica de Madrid - Escuela Técnica Superior de Ingeniería Civil (ETSIC);http://www.ingenieriacivil.upm.es/
Universidad Politécnica de Madrid - Escuela Técnica Superior de Ingeniería de Montes, Forestal y del Medio Natural;http://www.montesymedionatural.upm.es/
Universidad Politécnica de Madrid - Escuela Técnica Superior de Ingeniería y Diseño Industrial (ETSIDI);http://www.etsidi.upm.es/
Universidad Politécnica de Madrid - Escuela Técnica Superior de Ingenieros de caminos, canales y puertos (ETSICCP);http://www.caminos.upm.es
Universidad Politécnica de Madrid - Escuela Técnica Superior de Ingenieros de Telecomunicaciones;http://www.etsit.upm.es/
Universidad Politécnica de Madrid - Escuela Técnica Superior de Ingenieros Industriales (ETSII);https://www.etsii.upm.es/
Universidad Politécnica de Tlaxcala;http://uptlax.edu.mx/
Universidad Pontificia Bolivariana - Bucaramanga;
Universidad Pontificia Bolivariana - Montería;
Universidad Pontificia Bolivariana - Palmira;
Universidad Pontificia Bolivariana Medellin;http://www.upb.edu.co
Universidad Pontificia Comillas, Madrid;http://www.upcomillas.es
Universidad Popular Autónoma del Estado de Puebla;http://www.upaep.mx/
Universidad Popular del Cesar;http://www.unicesar.edu.co/
Universidad Privada de Santa Cruz de la Sierra ;http://www.upsa.edu.bo/
Universidad Privada del Norte;http://www.upnorte.edu.pe/
Universidad Pública de Navarra;http://www.unavarra.es
Universidad Rey Juan Carlos;http://www.urjc.es
Universidad San Francisco de Quito;http://www.usfq.edu.ec
Universidad San Ignacio de Loyola (USIL);http://www.usil.edu.pe/
Universidad San Jorge;https://www.usj.es/
Universidad San Lorenzo;http://unisal.edu.py/
Universidad San Sebastián;http://www.uss.cl
Universidad Santiago de Cali;http://www.usc.edu.co/
Universidad Santo Tomás;https://www.usta.edu.co/
Universidad Sergio Arboleda;http://www.usergioarboleda.edu.co/
Universidad Simón Bolívar;http://www.usb.ve/
Universidad Surcolombiana;http://www.usco.edu.co/
Universidad TecMilenio;
Universidad Técnica Federico Santa María;http://www.utfsm.cl
Universidad Tecnológica de Bolivar;http://www.unitecnologica.edu.co/
Universidad Tecnológica de Panamá;http://www.utp.ac.pa/
Universidad Tecnológica de Pereira;http://www.utp.edu.co/
Universidad Tecnológica de San Juan del Rio, Querétaro;http://www.utsjr.edu.mx/
Universidad Tecnológica del Chocó Diego Luis Córdoba;http://www.utch.edu.co/
Universidad Tecnológica del Perú;https://www.utp.edu.pe/
Universidad Tecnológica del Uruguay;https://utec.edu.uy/
Universidad Tecnológica Equinoccial;http://www.ute.edu.ec
Universidad Tecnológica Indoamérica;http://www.uti.edu.ec/
Universidad Torcuato di Tella;http://www.utdt.edu.ar
Universidad Veracruzana;http://www.uv.mx/
Universidad Veritas;http://www.veritas.cr/
Universidade Agostinho Neto;http://www.uan-angola.org/
Universidade Católica de Santos (UNISANTOS);http://www.unisantos.com.br
Universidade Católica Portuguesa;http://www.ucp.pt
Universidade Católica Portuguesa - Católica Lisbon Business School & Economics;https://www.clsbe.lisboa.ucp.pt/
Universidade Católica Portuguesa - School of Law;http://www.catolicalaw.fd.lisboa.ucp.pt/
Universidade da Coruña;https://www.udc.es/en/
Universidade de Aveiro;http://www.ua.pt
Universidade de Brasilia (UnB);http://www.unb.br
Universidade de Coimbra;http://www.uc.pt
Universidade de Lisboa;http://www.ulisboa.pt/
Universidade de Lisboa - Instituto Superior Técnico;https://tecnico.ulisboa.pt/
Universidade de Macau;http://www.umac.mo/
Universidade de Santa Cruz do Sul (UNISC);http://www.unisc.br
Universidade de São Paulo;http://www.usp.br
Universidade do Estado de Minas Gerais (UEMG);http://www.uemg.br
Universidade do Estado do Amazonas (UEA);http://www.uea.edu.br
Universidade do Minho;http://www.uminho.pt
Universidade do Oeste Paulista (UNOESTE);http://www.unoeste.br
Universidade do Porto;http://www.up.pt
Universidade Estadual de Campinas (UNICAMP);http://www.unicamp.br
Universidade Europeia de Lisboa;https://www.europeia.pt/
Universidade Federal da Bahia (UFBA);http://www.ufba.br
Universidade Federal da Integração Latino-Americana (UNILA);https://portal.unila.edu.br/
Universidade Federal de Goiás;http://www.ufg.br
Universidade Federal de Itajubá (UNIFEI);https://unifei.edu.br/
Universidade Federal de Mato Grosso do Sul (UFMS);http://www.ufms.br
Universidade Federal de Minas Gerais (UFMG);http://www.ufmg.br
Universidade Federal de Ouro Preto (UFOP);http://www.ufop.br
Universidade Federal de Pernambuco (UFPE);http://www.ufpe.br
Universidade Federal de Santa Catarina;http://www.ufsc.br
Universidade Federal de São Carlos - UFSCAR;http://www.ufscar.br
Universidade Federal de ViCosa (UFV);http://www.ufv.br
Universidade Federal do Abc - UFABC;http://www.ufabc.edu.br
Universidade Federal do Rio de Janeiro (UFRJ);http://www.ufrj.br
Universidade Federal do Rio de Janeiro (UFRJ) - COPPEAD Graduate School of Business;http://www.coppead.ufrj.br/
Universidade Federal do Rio Grande do Sul (UFRGS);http://www.ufrgs.br
Universidade Federal Fluminense (UFF);http://www.uff.br
Universidade Lusíada de Lisboa;http://www.ulusiada.pt
Universidade Nova de Lisboa;http://www.unl.pt
Universidade Paulista (UNIP);http://www.unip.br
Universidade Positivo;https://www.up.edu.br
Universidade Presbiteriana Mackenzie (MACKENZIE);http://www.mackenzie.br/
Universidade Técnica de Angola;http://www.utanga.co.ao/portal
Universidade Técnica de Lisboa;http://www.utl.pt
Universidade Tecnológica Federal do Paraná (UTFPR);http://www.utfpr.edu.br
Universidade Tiradentes (UNIT);http://www.unit.br
Università Ca' Foscari Venezia;http://www.unive.it
Università Cattolica del Sacro Cuore;http://www.unicatt.it
Università Commerciale 'Luigi Bocconi' di Milano;http://www.unibocconi.it/
Università degli Studi di Bari 'Aldo Moro';http://www.uniba.it
Università degli Studi di Bergamo;http://www.unibg.it
Università degli Studi di Bologna 'Alma Mater Studiorum';http://www.unibo.it
Università degli Studi di Cagliari;http://www.unica.it
Università degli Studi di Catania;http://www.unict.it
Università degli Studi di Ferrara;http://www.unife.it
Università degli Studi di Firenze;http://www.unifi.it
Università degli Studi di Genova;http://www.unige.it
Università degli Studi di Messina;http://www.unime.it
Università degli Studi di Milano;http://www.unimi.it
Università degli Studi di Napoli Federico II;http://www.unina.it
Università degli Studi di Padova;http://www.unipd.it
Università degli Studi di Palermo;http://www.unipa.it
Università degli Studi di Parma;http://www.unipr.it
Università degli Studi di Pavia;http://www.unipv.it
Università degli Studi di Perugia;http://www.unipg.it
Università degli Studi di Roma 'La Sapienza';http://www.uniroma1.it
Università degli Studi di Roma 'Tor Vergata';http://www.uniroma2.it
Università degli Studi di Siena;http://www.unisi.it
Università degli Studi di Torino;http://www.unito.it
Università degli Studi di Trento;http://www.unitn.it
Università degli Studi di Trieste;http://www.univ.trieste.it
Università degli Studi di Verona;http://www.univr.it
Università della Svizzera italiana;http://www.unisi.ch
Università di Pisa;http://www.unipi.it
Università IUAV di Venezia;http://www.iuav.it
Università Tà Malta;http://www.um.edu.mt
Università Telematica Internazionale Uninettuno;http://uninettunouniversity.net/
Università Vita-Salute San Raffaele;http://www.unisr.it/
Universitas Airlangga;http://fkm.unair.ac.id/
Universitas Brawijaya;http://www.ub.ac.id/
Universitas Gadjah Mada;http://www.ugm.ac.id/
Universitas Hasanuddin;https://unhas.ac.id/
Universitas Indonesia;http://www.ui.ac.id/
Universitas Islam Indonesia;http://uii.ac.id/
Universitas Mercu Buana;http://www.mercubuana.ac.id/id/
Universitas Negeri Yogyakarta;http://www.uny.ac.id/
Universitas Singaperbangsa Karawang (UNSIKA;https://unsika.ac.id
Universitat Autónoma de Barcelona;http://www.uab.es
Universität Basel;http://www.unibas.ch
Universität Bayreuth;http://www.uni-bayreuth.de
Universität Bern;http://www.unibe.ch
Universität Bielefeld;http://www.uni-bielefeld.de/aaa
Universität Bremen;http://www.uni-bremen.de
Universitat de Barcelona;http://www.ub.edu
Universitat de Girona;http://www.udg.edu
Universitat de les Illes Balears;http://www.uib.es
Universitat de Lleida;http://www.udl.cat
Universitat de València;http://www.uv.es
Universität des Saarlandes;http://www.uni-saarland.de
Universität Duisburg-Essen;http://www.uni-duisburg-essen.de
Universität für Musik und Darstellende Kunst Wien;http://www.mdw.ac.at
Universität Greifswald;http://www.uni-greifswald.de
Universität Hamburg;http://www.uni-hamburg.de
Universität Hohenheim;http://www.uni-hohenheim.de
Universitat Internacional de Catalunya;https://www.uic.es/
Universität Kassel;http://www.uni-kassel.de
Universität Konstanz;http://www.uni-konstanz.de
Universität Leipzig;http://www.uni-leipzig.de
Universität Liechtenstein;http://www.uni.li/
Universität Mannheim;http://www.uni-mannheim.de
Universitat Oberta de Catalunya;http://www.uoc.edu
Universität Paderborn;http://www.uni-paderborn.de
Universität Passau;http://www.uni-passau.de
Universitat Politècnica de Catalunya;http://www.upc.edu/
Universitat Politècnica de Catalunya - EAE Business School;http://www.eae.es/
Universitat Politècnica de Catalunya - Escola d'Enginyeria de Barcelona Est (EEBE);http://eebe.upc.edu/ca
Universitat Politècnica de Catalunya - Escola Tècnica Superior d'Arquitectura de Barcelona (ETSAB);https://etsab.upc.edu
Universitat Politècnica de Catalunya - Escola Tècnica Superior d'Enginyeria de Telecomunicació de Barcelona (ETSETB);http://etsetb.upc.edu/
Universitat Politècnica de Catalunya - Escola Tècnica Superior d'Enginyeria de Telecomunicació i Aeroespacial de Catelldefels (EETAC);http://eetac.upc.edu/
Universitat Politècnica de Catalunya - Escola Tècnica Superior d'Enginyeria Industrial de Barcelona (ETSEIB);https://etseib.upc.edu/
Universitat Politècnica de Catalunya - Escola Tècnica Superior d'Enginyers de Camins, Canals i Ports de Barcelona (ETSECCPB);https://camins.upc.edu
Universitat Politècnica de Catalunya - Facultad d'Informàtica de Barcelona (FIB);http://www.fib.upc.edu/
Universitat Politècnica de Catalunya - Fundació Politècnica de Catalunya (FPC);
Universitat Politècnica de València;http://www.upv.es
Universitat Pompeu Fabra;http://www.upf.edu
Universität Potsdam;http://www.uni-potsdam.de
Universitat Ramon Llull;http://www.url.es
Universität Regensburg;http://www.uni-regensburg.de
Universitat Rovira i Virgili;http://www.urv.es
Universität Siegen;http://www.uni-siegen.de
Universität St. Gallen;http://www.unisg.ch
Universität Stuttgart;http://www.uni-stuttgart.de
Universität Stuttgart - Institute of Railway and Transportation Engineering;http://www.uni-stuttgart.de/iev/
Universität Ulm;http://www.uni-ulm.de
Universität Wien;http://www.univie.ac.at
Universität zu Köln;http://www.uni-koeln.de
Universität Zürich;http://www.uzh.ch
Universitatea 'Danubius';http://www.univ-danubius.ro
Universitatea 'Politehnica' din Bucuresti (UPB);https://upb.ro/
Universitatea 'Politehnica' din Timisoara;http://www.upt.ro
Universitatea 'Titu Maiorescu';http://www.utm.ro
Universitatea 'Transilvania' din Brasov;http://www.unitbv.ro
Universitatea ‘Babes-Bolyai’ din Cluj-Napoca;http://www.ubbcluj.ro/
Université Bordeaux Montaigne;http://www.u-bordeaux-montaigne.fr
Université Catholique de l'Ouest;http://www.uco.fr
Université Catholique de Lille;http://www.univ-catholille.fr
Université Catholique de Louvain;http://www.ucl.ac.be
Université Claude Bernard Lyon 1;http://www.univ-lyon1.fr
Université Clermont Auvergne;http://www.uca.fr/
Université d'Angers;http://www.univ-angers.fr
Université de Bordeaux;http://www.u-bordeaux.fr/
Université de Bourgogne;http://www.u-bourgogne.fr
Université de Bretagne-Sud;http://www.univ-ubs.fr
Université de Caen Normandie;http://www.unicaen.fr
Université de Fribourg;http://www.unifr.ch
Université de Genève;http://www.unige.ch
Université de Lausanne;http://www.unil.ch
Université de Liège;http://www.ulg.ac.be
Université de Lorraine;http://www.univ-lorraine.fr/
Université de Mons;http://www.umons.ac.be
Université de Montpellier;http://www.umontpellier.fr
Université de Montréal;http://www.umontreal.ca
Université de Nantes;http://www.univ-nantes.fr
Université de Neuchâtel;http://www.unine.ch
Université de Paris;https://u-paris.fr/
Université de Pau et des Pays de l'Adour;http://www.univ-pau.fr
Université de Perpignan Via Domitia;http://www.univ-perp.fr
Université de Poitiers;http://www.univ-poitiers.fr
Université de Rouen;http://www.univ-rouen.fr
Université de Strasbourg;http://www.unistra.fr/
Université de Strasbourg - EM Strasbourg Business School;http://www.em-strasbourg.eu/
Université de Strasbourg - IEP Scienes Po Strasbourg;http://www.iep-strasbourg.fr/
Université de Technologie de Compiègne;http://www.utc.fr/
Université de Technologie de Troyes;http://www.utt.fr
Université de Tours;http://www.univ-tours.fr
Université de Versailles Saint-Quentin-en-Yvelines;http://www.uvsq.fr
Université des Antilles;http://www.univ-ag.fr
Université du Havre;http://www.univ-lehavre.fr
Université du Luxembourg;http://www.uni.lu
Université du Québec à Chicoutimi;http://www.uqac.ca
Université du Québec à Montréal;http://www.uqam.ca
Université du Québec à Montréal- École des sciences de la gestion;https://esg.uqam.ca/en/
Université du Québec à Rimouski;http://www.uqar.qc.ca
Université du Québec à Trois-Rivières;http://www.uqtr.ca
Université du Québec en Abitibi-Témiscamingue;http://www.uqat.ca/
Université du Québec en Outaouais;http://www.uqo.ca
Université Grenoble Alpes;http://www.univ-grenoble-alpes.fr/
Université Internationale de Rabat ;http://www.uir.ac.ma/
Université Jean Moulin Lyon 3;http://www.univ-lyon3.fr
Université Laval;http://www.ulaval.ca/
Université Libre de Bruxelles;http://www.ulb.ac.be
Université Lille 1, Sciences et Technologies;http://www.univ-lille1.fr/
Université Lumière Lyon 2;http://www.univ-lyon2.fr
Université Oran 1 - Ahmed Ben Bella (Université Es-Sénia);http://www.univ-oran1.dz/
Université Panthéon-Assas Paris II - Institut Français de Presse (IFP);http://ifp.u-paris2.fr/
Université Paris 1 Panthéon-Sorbonne;http://www.univ-paris1.fr
Université Paris 8 Vincennes - Saint-Denis;http://www.univ-paris8.fr
Université Paris Cité;https://u-paris.fr/
Université Paris Dauphine-PSL;https://dauphine.psl.eu/
Université Paris Est Créteil – Val de Marne;https://www.u-pec.fr/
Université Paris Nanterre;http://www.u-paris10.fr/
Université Paris-Panthéon-Assas;http://www.u-paris2.fr
Université Paris-Saclay;https://www.universite-paris-saclay.fr/
Université PSL;
Université Sorbonne Nouvelle Paris 3;http://www.univ-paris3.fr/
Université Toulouse - Jean Jaurès;http://www.univ-tlse2.fr
Université Toulouse 1 Capitole;http://www.univ-tlse1.fr/
Université Toulouse III - Paul Sabatier;http://www.ups-tlse.fr
Universiteit Antwerpen;https://www.uantwerpen.be/nl/
Universiteit Gent;http://www.UGent.be
Universiteit Leiden;http://www.leidenuniv.nl
Universiteit Twente;http://www.utwente.nl
Universiteit Utrecht;http://www.uu.nl
Universiteit van Amsterdam;http://www.uva.nl
Universitetet i Bergen;http://www.uib.no
Universitetet i Oslo;http://www.uio.no
Universitetet i Stavanger;http://www.uis.no
Universiti Brunei Darussalam;http://www.ubd.edu.bn/
Universiti Kebangsaan Malaysia;http://www.ukm.my
Universiti Malaya (UM);http://www.um.edu.my
Universiti Putra Malaysia (UPM);http://www.upm.edu.my
Universiti Sains Malaysia;http://www.usm.my
Universiti Teknologi Malaysia (UTM);http://www.utm.my
Universiti Teknologi MARA;http://www.uitm.edu.my
Universiti Teknologi Petronas;http://www.utp.edu.my/
Universiti Utara Malaysia (UUM);http://www.uum.edu.my
Universities New Zealand;https://www.universitiesnz.ac.nz/
Universities UK International;https://www.universitiesuk.ac.uk/International
University at Albany, The State University of New York;http://www.albany.edu
University at Buffalo, The State University of New York;http://www.buffalo.edu
University College Cork;http://www.ucc.ie
University College Dublin;http://www.ucd.ie
University College Dublin - Michael Smurfit Graduate Business School;http://www.smurfitschool.ie/
University College London;http://www.ucl.ac.uk
University College Sedaya International (UCSI University);https://www.ucsiuniversity.edu.my/
University of Aberdeen;http://www.abdn.ac.uk
University of Adelaide;http://www.adelaide.edu.au/
University of Akron;http://www.uakron.edu
University of Alabama at Birmingham;http://www.uab.edu/
University of Alaska Fairbanks;http://www.uaf.edu
University of Alberta;http://www.ualberta.ca
University of Applied Sciences Europe;http://www.bits-iserlohn.de
University of Arizona;http://www.arizona.edu
University of Arkansas;http://www.uark.edu
University of Arkansas at Little Rock;http://www.ualr.edu
University of Bath;http://www.bath.ac.uk
University of Bedfordshire;http://www.beds.ac.uk/
University of Belgrade;http://www.bg.ac.rs/en/
University of Birmingham;http://www.bham.ac.uk
University of Bradford;http://www.brad.ac.uk
University of Bridgeport;https://www.bridgeport.edu/
University of Brighton;http://www.bton.ac.uk
University of Bristol;http://www.bristol.ac.uk
University of British Columbia;http://www.ubc.ca
University of Calcutta;http://www.caluniv.ac.in/
University of Calgary;http://www.ucalgary.ca
University of California;http://www.universityofcalifornia.edu
University of California Berkeley - Haas School of Business;http://www.haas.berkeley.edu/
University of California San Diego;http://www.ucsd.edu/
University of California, Berkeley;http://www.berkeley.edu
University of California, Davis;http://www.ucdavis.edu
University of California, Irvine;http://www.uci.edu
University of California, Los Angeles;http://www.ucla.edu
University of California, Riverside;http://www.ucr.edu
University of California, San Francisco;http://www.ucsf.edu
University of California, Santa Barbara;http://www.ucsb.edu
University of California, Santa Cruz;http://www.ucsc.edu
University of Cambridge;http://www.cam.ac.uk
University of Cambridge - Trinity Hall;https://www.trinhall.cam.ac.uk/
University of Canberra;http://www.canberra.edu.au
University of Canterbury;http://www.canterbury.ac.nz
University of Cape Town;http://www.uct.ac.za
University of Central Florida;http://www.ucf.edu
University of Central Lancashire;http://www.uclan.ac.uk
University of Chicago;http://www.uchicago.edu/
University of Chicago - Argonne National Laboratory;https://www.anl.gov/
University of Chinese Academy of Sciences;http://english.ucas.ac.cn/
University of Cincinnati;http://www.uc.edu
University of Colombo;http://www.cmb.ac.lk/
University of Colorado at Boulder;http://www.colorado.edu/
University of Colorado at Denver and Health Sciences Center;http://www.ucdhsc.edu/
University of Connecticut;http://www.uconn.edu/
University of Curaçao Dr. Moises da Costa Gomez;https://www.uoc.cw/index.php
University of Dayton;http://www.udayton.edu/
University of Delaware;http://www.udel.edu/
University of Delhi;http://www.du.ac.in/
University of Denver;http://www.du.edu
University of Dubai;https://www.ud.ac.ae/
University of Dundee;http://www.dundee.ac.uk
University of East Anglia;http://www.uea.ac.uk
University of East London;http://www.uel.ac.uk
University of Edinburgh;http://www.ed.ac.uk
University of Electronic Science and Technology of China;http://www.uestc.edu.cn
University of Essex;http://www.essex.ac.uk
University of Exeter;http://www.exeter.ac.uk
University of Florida;http://www.ufl.edu/
University of Florida - Institute of Food and Agricultural Sciences;
University of Georgia;http://www.uga.edu
University of Ghana;http://www.ug.edu.gh/
University of Glasgow;http://www.gla.ac.uk
University of Gothenburg;https://www.gu.se/english
University of Greenwich;http://www.gre.ac.uk
University of Guelph;http://www.uoguelph.ca
University of Haifa;http://www.haifa.ac.il
University of Hawaii;https://www.hawaii.edu/
University of Hawaii at Manoa;http://manoa.hawaii.edu
University of Hertfordshire;http://www.herts.ac.uk
University of Houston;http://www.uh.edu/
University of Huddersfield;http://www.hud.ac.uk
University of Hull;http://www.hull.ac.uk
University Of Ibadan;http://ui.edu.ng/
University of Idaho;http://www.uidaho.edu
University of Illinois at Chicago;http://www.uillinois.edu
University of Illinois at Springfield;http://www.uis.edu/
University of Illinois at Urbana-Champaign;http://www.uiuc.edu
University of International Business and Economics;http://english.uibe.edu.cn/
University of Iowa;http://www.uiowa.edu/
University of Johannesburg;http://www.uj.ac.za
University of Jordan;http://www.ju.edu.jo/
University of Kansas;http://www.ku.edu/
University of Karachi;http://www.uok.edu.pk/
University of Kent;http://www.kent.ac.uk
University of Kentucky;http://www.uky.edu/
University of KwaZulu-Natal;http://www.ukzn.ac.za
University of Leeds;http://www.leeds.ac.uk
University of Leicester;http://www.le.ac.uk
University of Limerick;http://www.ul.ie
University of Lincoln;http://www.lincoln.ac.uk
University of Liverpool;http://www.liv.ac.uk
University of London;http://www.lon.ac.uk/
University of Louisville;http://louisville.edu
University of Maine;http://www.umaine.edu
University of Manitoba;http://www.umanitoba.ca
University of Maryland Baltimore;http://www.umaryland.edu
University of Maryland Baltimore County;http://www.umbc.edu
University of Maryland, College Park;http://www.umd.edu/
University of Massachusetts;http://www.massachusetts.edu
University of Massachusetts Medical School (UMMS);http://www.umassmed.edu
University of Massachusetts, Amherst;http://www.umass.edu
University of Massachusetts, Boston;http://www.umb.edu
University of Medicine and Dentistry of New Jersey;http://www.umdnj.edu
University of Melbourne;http://www.unimelb.edu.au
University of Memphis;http://www.memphis.edu
University of Miami;http://www.miami.edu
University of Michigan;http://www.umich.edu/
University of Michigan - Shanghai Jiao Tong University Joint Institute;https://www.ji.sjtu.edu.cn/
University of Minnesota, Twin Cities;http://www.umn.edu
University of Missouri;http://www.missouri.edu/
University of Montana-Missoula;http://www.umt.edu
University of Nairobi;http://www.uonbi.ac.ke/
University of Nebraska - Lincoln;http://www.unl.edu/
University of Nebraska Medical Center;http://www.unmc.edu
University of Nevada, Reno;http://www.unr.edu
University of New England;http://www.une.edu.au
University of New Hampshire;http://www.unh.edu
University of New Mexico;http://www.unm.edu
University of New Orleans;http://www.uno.edu/
University of New South Wales;http://www.unsw.edu.au
