Institution: ID,Country,Region 1,Region 2,Continent,City,Name,Institution type,Official Language,Language requirement 1,Language cerf score 1,Language requirement 2,Language cerf score 2,Language requirement 3,Language cerf score 3,Minimum GPA/4
108,Brazil,South America,Latin America and the Caribbean,South America,São Paulo,Universidade Presbiteriana Mackenzie (MACKENZIE),Partner University,Portuguese,Portuguese,B2,,,,,"2,6"
3105,Brazil,South America,Latin America and the Caribbean,South America,Ijui,Universidade Regional do Noroeste do Estado do Rio Grande do Sul (UNIJUI),Non Partner University - Potential,Portuguese,,,,,,,"2,6"
2412,Angola,Middle Africa,Sub-Saharan Africa,Africa,Luanda,Universidade Técnica de Angola,Partner University,Portuguese,,,,,,,"2,6"
442,Portugal,Southern Europe,,Europe,Lisboa,Universidade Técnica de Lisboa,Partner University,Portuguese,,,,,,,"2,6"
109,Brazil,South America,Latin America and the Caribbean,South America,Curitiba,Universidade Tecnológica Federal do Paraná (UTFPR),Partner University,Portuguese,,,,,,,"2,6"
1840,Brazil,South America,Latin America and the Caribbean,South America,Aracaju,Universidade Tiradentes (UNIT),partner university,Portuguese,,,,,,,"2,6"
375,Italy,Southern Europe,,Europe,Venezia,Università Ca' Foscari Venezia,Partner University,Italian,English,B2,,,,,"2,6"
2793,Italy,Southern Europe,,Europe,Milano,Università Cattolica del Sacro Cuore,partner university,Italian,,,,,,,"2,6"
374,Italy,Southern Europe,,Europe,Milano,Università Commerciale 'Luigi Bocconi' di Milano,Partner University,Italian,English,B2,,,,,"2,6"
1132,Italy,Southern Europe,,Europe,Bari,Università degli Studi di Bari 'Aldo Moro',Partner University,Italian,,,,,,,"2,6"
701,Italy,Southern Europe,,Europe,Bergamo,Università degli Studi di Bergamo,Partner University,Italian,,,,,,,"2,6"
376,Italy,Southern Europe,,Europe,Bologna,Università degli Studi di Bologna 'Alma Mater Studiorum',Partner University,Italian,English,B2,Italian,B2,,,"2,6"
759,Italy,Southern Europe,,Europe,Cagliari,Università degli Studi di Cagliari,Partner University,Italian,,,,,,,"2,6"
1125,Italy,Southern Europe,,Europe,Catania,Università degli Studi di Catania,partner university,Italian,,,,,,,"2,6"
1121,Italy,Southern Europe,,Europe,Ferrara,Università degli Studi di Ferrara,partner university,Italian,,,,,,,"2,6"
377,Italy,Southern Europe,,Europe,Firenze,Università degli Studi di Firenze,Partner University,Italian,,,,,,,"2,6"
378,Italy,Southern Europe,,Europe,Genova,Università degli Studi di Genova,"CINDA, Partner University",Italian,Italian,B1,,,,,"2,6"
2005,Italy,Southern Europe,,Europe,Messina,Università degli Studi di Messina,partner university,Italian,,,,,,,"2,6"
1108,Italy,Southern Europe,,Europe,Milano,Università degli Studi di Milano,partner university,Italian,,,,,,,"2,6"
1114,Italy,Southern Europe,,Europe,Napoli,Università degli Studi di Napoli Federico II,partner university,Italian,,,,,,,"2,6"
1113,Italy,Southern Europe,,Europe,Padova,Università degli Studi di Padova,partner university,Italian,,,,,,,"2,6"
1102,Italy,Southern Europe,,Europe,Palermo,Università degli Studi di Palermo,partner university,Italian,,,,,,,"2,6"
1101,Italy,Southern Europe,,Europe,Parma,Università degli Studi di Parma,partner university,Italian,,,,,,,"2,6"
1100,Italy,Southern Europe,,Europe,Pavia,Università degli Studi di Pavia,partner university,Italian,,,,,,,"2,6"
379,Italy,Southern Europe,,Europe,Perugia,Università degli Studi di Perugia,Partner University,Italian,Italian,B1,,,,,"2,6"
1097,Italy,Southern Europe,,Europe,Roma,Università degli Studi di Roma 'La Sapienza',Non Partner University - Potential,Italian,,,,,,,"2,6"
380,Italy,Southern Europe,,Europe,Roma,Università degli Studi di Roma 'Tor Vergata',Partner University,Italian,,,,,,,"2,6"
1027,Italy,Southern Europe,,Europe,Siena,Università degli Studi di Siena,partner university,Italian,,,,,,,"2,6"
381,Italy,Southern Europe,,Europe,Torino,Università degli Studi di Torino,Partner University,Italian,,,,,,,"2,6"
1790,Italy,Southern Europe,,Europe,Trento,Università degli Studi di Trento,partner university,Italian,,,,,,,"2,6"
893,Italy,Southern Europe,,Europe,Trieste,Università degli Studi di Trieste,Non Partner University - Potential,Italian,,,,,,,"2,6"
1453,Italy,Southern Europe,,Europe,Verona,Università degli Studi di Verona,partner university,Italian,,,,,,,"2,6"
2332,Switzerland,Western Europe,,Europe,Lugano,Università della Svizzera italiana,Partner University,"German, French, Italian, Romansh",,,,,,,"2,6"
1099,Italy,Southern Europe,,Europe,Pisa,Università di Pisa,partner university,Italian,,,,,,,"2,6"
382,Italy,Southern Europe,,Europe,Venezia,Università IUAV di Venezia,Partner University,Italian,English,B1,,,,,"2,6"
2218,Malta,Southern Europe,,Europe,Malta,Università Tà Malta,"Partner University, SGroup","Maltese, English",,,,,,,"2,6"
2014,Italy,Southern Europe,,Europe,Roma,Università Telematica Internazionale Uninettuno,partner university,Italian,,,,,,,"2,6"
1796,Italy,Southern Europe,,Europe,Milano,Università Vita-Salute San Raffaele,partner university,Italian,,,,,,,"2,6"
1397,Indonesia,South-eastern Asia,,Asia,,Universitas Airlangga,partner university,Indonesian,,,,,,,"2,6"
1396,Indonesia,South-eastern Asia,,Asia,Malang,Universitas Brawijaya,partner university,Indonesian,,,,,,,"2,6"
362,Indonesia,South-eastern Asia,,Asia,Yogyakarta,Universitas Gadjah Mada,Partner University,Indonesian,English,B1,,,,,3
1411,Indonesia,South-eastern Asia,,Asia,Makassar,Universitas Hasanuddin,partner university,Indonesian,,,,,,,"2,6"
1191,Indonesia,South-eastern Asia,,Asia,Jakarta,Universitas Indonesia,partner university,Indonesian,,,,,,,"2,6"
2149,Indonesia,South-eastern Asia,,Asia,Yogyakarta,Universitas Islam Indonesia,partner university,Indonesian,,,,,,,"2,6"
1403,Indonesia,South-eastern Asia,,Asia,Jakarta,Universitas Mercu Buana,partner university,Indonesian,,,,,,,"2,6"
1404,Indonesia,South-eastern Asia,,Asia,Yogyakarta,Universitas Negeri Yogyakarta,partner university,Indonesian,,,,,,,"2,6"
2539,Indonesia,South-eastern Asia,,Asia,Kawarang,Universitas Singaperbangsa Karawang (UNSIKA,partner university,Indonesian,,,,,,,"2,6"
472,Spain,Southern Europe,,Europe,Barcelona,Universitat Autónoma de Barcelona,"Partner University, SUI IURIS",Spanish,,,,,,,"2,6"
1131,Switzerland,Western Europe,,Europe,Basel,Universität Basel,partner university,"German, French, Italian, Romansh",,,,,,,"2,6"
343,Germany,Western Europe,,Europe,Bayreuth,Universität Bayreuth,Partner University,German,English,B2,,,,,"2,6"
1129,Switzerland,Western Europe,,Europe,Bern,Universität Bern,partner university,"German, French, Italian, Romansh",,,,,,,"2,6"
999,Germany,Western Europe,,Europe,Bielefeld,Universität Bielefeld,partner university,German,,,,,,,"2,6"
996,Germany,Western Europe,,Europe,Bremen,Universität Bremen,partner university,German,,,,,,,"2,6"
473,Spain,Southern Europe,,Europe,Barcelona,Universitat de Barcelona,Partner University,Spanish,,,,,,,"2,6"
2772,Spain,Southern Europe,,Europe,Girona,Universitat de Girona,partner university,Spanish,,,,,,,"2,6"
474,Spain,Southern Europe,,Europe,Palma de Mallorca,Universitat de les Illes Balears,partner university,Spanish,,,,,,,"2,6"
2588,Spain,Southern Europe,,Europe,Lleida,Universitat de Lleida,partner university,Spanish,,,,,,,"2,6"
468,Spain,Southern Europe,,Europe,Valencia,Universitat de València,Partner University,Spanish,,,,,,,"2,6"
344,Germany,Western Europe,,Europe,Saarbrücken,Universität des Saarlandes,Partner University,German,German,A2,,,,,"2,6"
345,Germany,Western Europe,,Europe,Duisburg and Essen,Universität Duisburg-Essen,partner university,German,,,,,,,"2,6"
1173,Austria,Western Europe,,Europe,Wien,Universität für Musik und Darstellende Kunst Wien,partner university,German,,,,,,,"2,6"
988,Germany,Western Europe,,Europe,Greifswald,Universität Greifswald,partner university,German,,,,,,,"2,6"
346,Germany,Western Europe,,Europe,Hamburg,Universität Hamburg,partner university,German,,,,,,,"2,6"
347,Germany,Western Europe,,Europe,Stuttgart,Universität Hohenheim,Partner University,German,English,B2,,,,,"2,6"
2134,Spain,Southern Europe,,Europe,Barcelona,Universitat Internacional de Catalunya,partner university,Spanish,,,,,,,"2,6"
861,Germany,Western Europe,,Europe,Kassel,Universität Kassel,partner university,German,,,,,,,"2,6"
1789,Germany,Western Europe,,Europe,Konstanz,Universität Konstanz,partner university,German,,,,,,,"2,6"
980,Germany,Western Europe,,Europe,Leipzig,Universität Leipzig,partner university,German,,,,,,,"2,6"
396,Liechtenstein,Western Europe,,Europe,Vaduz,Universität Liechtenstein,partner university,German,,,,,,,"2,6"
348,Germany,Western Europe,,Europe,Mannheim,Universität Mannheim,Partner University,German,English,B2,,,,,"2,6"
1385,Spain,Southern Europe,,Europe,Barcelona,Universitat Oberta de Catalunya,"CINDA, partner university",Spanish,,,,,,,"2,6"
349,Germany,Western Europe,,Europe,Paderborn,Universität Paderborn,partner university,German,,,,,,,"2,6"
1800,Germany,Western Europe,,Europe,Passau,Universität Passau,Non Partner University - Potential,German,,,,,,,"2,6"
475,Spain,Southern Europe,,Europe,Barcelona,Universitat Politècnica de Catalunya,"CINDA, Partner University",Spanish,,,,,,,"2,6"
476,Spain,Southern Europe,,Europe,Barcelona,Universitat Politècnica de Catalunya - EAE Business School,Partner University,Spanish,,,,,,,"2,6"
477,Spain,Southern Europe,,Europe,Barcelona,Universitat Politècnica de Catalunya - Escola d'Enginyeria de Barcelona Est (EEBE),Partner University,Spanish,,,,,,,"2,6"
478,Spain,Southern Europe,,Europe,Barcelona,Universitat Politècnica de Catalunya - Escola Tècnica Superior d'Arquitectura de Barcelona (ETSAB),Partner University,Spanish,,,,,,,"2,6"
479,Spain,Southern Europe,,Europe,Barcelona,Universitat Politècnica de Catalunya - Escola Tècnica Superior d'Enginyeria de Telecomunicació de Barcelona (ETSETB),Partner University,Spanish,,,,,,,"2,6"
480,Spain,Southern Europe,,Europe,Barcelona,Universitat Politècnica de Catalunya - Escola Tècnica Superior d'Enginyeria de Telecomunicació i Aeroespacial de Catelldefels (EETAC),Partner University,Spanish,,,,,,,"2,6"
481,Spain,Southern Europe,,Europe,Barcelona,Universitat Politècnica de Catalunya - Escola Tècnica Superior d'Enginyeria Industrial de Barcelona (ETSEIB),Partner University,Spanish,,,,,,,"2,6"
482,Spain,Southern Europe,,Europe,Barcelona,"Universitat Politècnica de Catalunya - Escola Tècnica Superior d'Enginyers de Camins, Canals i Ports de Barcelona (ETSECCPB)",Partner University,Spanish,,,,,,,"2,6"
483,Spain,Southern Europe,,Europe,Barcelona,Universitat Politècnica de Catalunya - Facultad d'Informàtica de Barcelona (FIB),Partner University,Spanish,,,,,,,"2,6"
1463,Spain,Southern Europe,,Europe,Barcelona,Universitat Politècnica de Catalunya - Fundació Politècnica de Catalunya (FPC),Partner University,Spanish,,,,,,,"2,6"
484,Spain,Southern Europe,,Europe,Valencia,Universitat Politècnica de València,Partner University,Spanish,,,,,,,"2,6"
485,Spain,Southern Europe,,Europe,Barcelona,Universitat Pompeu Fabra,Partner University,Spanish,,,,,,,"2,6"
350,Germany,Western Europe,,Europe,Potsdam,Universität Potsdam,Partner University,German,English,B2,German,B2,,,"2,6"
1465,Spain,Southern Europe,,Europe,Barcelona,Universitat Ramon Llull,Partner University,Spanish,,,,,,,"2,6"
351,Germany,Western Europe,,Europe,Regensburg,Universität Regensburg,Partner University,German,,,,,,,"2,6"
486,Spain,Southern Europe,,Europe,Tarragona,Universitat Rovira i Virgili,Partner University,Spanish,,,,,,,"2,6"
352,Germany,Western Europe,,Europe,Siegen,Universität Siegen,partner university,German,,,,,,,"2,6"
497,Switzerland,Western Europe,,Europe,St. Gallen,Universität St. Gallen,Partner University,"German, French, Italian, Romansh",English,B2,German,B2,,,"2,6"
353,Germany,Western Europe,,Europe,Stuttgart,Universität Stuttgart,Partner University,German,English,B1,German,B1,,,"2,6"
354,Germany,Western Europe,,Europe,Stuttgart,Universität Stuttgart - Institute of Railway and Transportation Engineering,partner university,German,,,,,,,"2,6"
891,Germany,Western Europe,,Europe,Ulm,Universität Ulm,partner university,German,,,,,,,"2,6"
73,Austria,Western Europe,,Europe,Wien,Universität Wien,partner university,German,,,,,,,"2,6"
1781,Germany,Western Europe,,Europe,Köln,Universität zu Köln,partner university,German,,,,,,,"2,6"
498,Switzerland,Western Europe,,Europe,Zürich,Universität Zürich,partner university,"German, French, Italian, Romansh",,,,,,,"2,6"
2205,Romania,Eastern Europe,,Europe,Galati,Universitatea 'Danubius',partner university,Romanian,,,,,,,"2,6"
2269,Romania,Eastern Europe,,Europe,Bucureşti,Universitatea 'Politehnica' din Bucuresti (UPB),Partner University,Romanian,,,,,,,"2,6"
1482,Romania,Eastern Europe,,Europe,Timisoara,Universitatea 'Politehnica' din Timisoara,partner university,Romanian,,,,,,,"2,6"
2133,Romania,Eastern Europe,,Europe,Bucureşti,Universitatea 'Titu Maiorescu',partner university,Romanian,,,,,,,"2,6"
2291,Romania,Eastern Europe,,Europe,Brasov,Universitatea 'Transilvania' din Brasov,partner university,Romanian,,,,,,,"2,6"
2248,Romania,Eastern Europe,,Europe,Cluj-Napoca,Universitatea Babes-Bolyai din Cluj-Napoca,"partner university, SGroup",Romanian,,,,,,,"2,6"
652,France,Western Europe,,Europe,Pessac,Université Bordeaux Montaigne,Partner University,French,French,B2,,,,,"2,6"
283,France,Western Europe,,Europe,Angers,Université Catholique de l'Ouest,partner university,French,,,,,,,"2,6"
1172,France,Western Europe,,Europe,Lille,Université Catholique de Lille,partner university,French,,,,,,,"2,6"
75,Belgium,Western Europe,,Europe,Louvain-La-Neuve,Université Catholique de Louvain,Partner University,"French, Dutch, German",French,B2,,,,,"2,6"
284,France,Western Europe,,Europe,Lyon,Université Claude Bernard Lyon 1,Partner University,French,French,B2,,,,,"2,6"
282,France,Western Europe,,Europe,Clermont-Ferrand,Université Clermont Auvergne,partner university,French,,,,,,,"2,6"
1439,France,Western Europe,,Europe,Angers,Université d'Angers,partner university,French,,,,,,,"2,6"
687,France,Western Europe,,Europe,Bordeaux,Université de Bordeaux,Partner University,French,French,B1,,,,,"2,6"
286,France,Western Europe,,Europe,Dijon,Université de Bourgogne,Partner University,French,English,B2,French,B2,,,"2,6"
2847,France,Western Europe,,Europe,Lorient,Université de Bretagne-Sud,Partner University,French,,,,,,,"2,6"
849,France,Western Europe,,Europe,Caen,Université de Caen Normandie,partner university,French,,,,,,,"2,6"
1120,Switzerland,Western Europe,,Europe,Fribourg,Université de Fribourg,partner university,"German, French, Italian, Romansh",,,,,,,"2,6"
862,Switzerland,Western Europe,,Europe,Genève,Université de Genève,Partner University,"German, French, Italian, Romansh",French,B2,English,B2,,,"2,6"
910,Switzerland,Western Europe,,Europe,Lausanne,Université de Lausanne,Partner University,"German, French, Italian, Romansh",English,B2,French,B2,,,"2,6"
1115,Belgium,Western Europe,,Europe,Liège,Université de Liège,"partner university, SGroup","French, Dutch, German",,,,,,,"2,6"
853,France,Western Europe,,Europe,Nancy,Université de Lorraine,Partner University,French,,,,,,,"2,6"
76,Belgium,Western Europe,,Europe,Mons,Université de Mons,Partner University,"French, Dutch, German",,,,,,,"2,6"
299,France,Western Europe,,Europe,Montpellier,Université de Montpellier,Partner University,French,French,B2,,,,,"2,6"
118,Canada,Northern America,,North America,Montréal,Université de Montréal,Partner University,"French, English",French,B2,,,,,"2,6"
1456,France,Western Europe,,Europe,Nantes,Université de Nantes,Partner University,French,,,,,,,"2,6"
499,Switzerland,Western Europe,,Europe,Neuchâtel,Université de Neuchâtel,Partner University,"German, French, Italian, Romansh",French,B2,English,B2,,,"2,6"
1998,France,Western Europe,,Europe,,Université de Paris,partner university,French,,,,,,,"2,6"
288,France,Western Europe,,Europe,Pau,Université de Pau et des Pays de l'Adour,Partner University,French,French,B2,English,B2,,,"2,6"
1356,France,Western Europe,,Europe,Perpignan,Université de Perpignan Via Domitia,partner university,French,,,,,,,"2,6"
2923,France,Western Europe,,Europe,Poitiers,Université de Poitiers,Non Partner University - Non potential,French,,,,,,,"2,6"
2203,France,Western Europe,,Europe,Rouen,Université de Rouen,"partner university, SGroup",French,,,,,,,"2,6"
289,France,Western Europe,,Europe,Strasbourg,Université de Strasbourg,Partner University,French,English,B2,French,B2,,,"2,6"
290,France,Western Europe,,Europe,Strasbourg,Université de Strasbourg - EM Strasbourg Business School,Partner University,French,English,B2,French,B2,,,"2,6"
291,France,Western Europe,,Europe,Strasbourg,Université de Strasbourg - IEP Scienes Po Strasbourg,Partner University,French,,,,,,,"2,6"
292,France,Western Europe,,Europe,Compiègne,Université de Technologie de Compiègne,partner university,French,,,,,,,"2,6"
293,France,Western Europe,,Europe,Troyes,Université de Technologie de Troyes,partner university,French,,,,,,,"2,6"
2796,France,Western Europe,,Europe,Tours,Université de Tours,partner university,French,,,,,,,"2,6"
294,France,Western Europe,,Europe,Versailles,Université de Versailles Saint-Quentin-en-Yvelines,partner university,French,,,,,,,"2,6"
295,France,Western Europe,,Europe,Pointe à Pitre,Université des Antilles,Partner University,French,French,B2,,,,,"2,6"
2201,France,Western Europe,,Europe,Le Havre,Université du Havre,"partner university, SGroup",French,,,,,,,"2,6"
1802,Luxembourg,Western Europe,,Europe,Esch-sur-Alzette,Université du Luxembourg,partner university,"Luxembourgish, German, French",,,,,,,"2,6"
119,Canada,Northern America,,North America,Saguenay,Université du Québec à Chicoutimi,Partner University,"French, English",French,C1,,,,,"2,6"
120,Canada,Northern America,,North America,Montréal,Université du Québec à Montréal,Partner University,"French, English",French,B2,,,,,"2,6"
2437,Canada,Northern America,,North America,Montréal,Université du Québec à Montréal- École des sciences de la gestion,partner university,"French, English",,,,,,,"2,6"
1505,Canada,Northern America,,North America,Rimouski,Université du Québec à Rimouski,partner university,"French, English",,,,,,,"2,6"
1378,Canada,Northern America,,North America,Trois-Rivières,Université du Québec à Trois-Rivières,partner university,"French, English",,,,,,,"2,6"
1507,Canada,Northern America,,North America,Rouyn-Noranda,Université du Québec en Abitibi-Témiscamingue,partner university,"French, English",,,,,,,"2,6"
1506,Canada,Northern America,,North America,Gatineau,Université du Québec en Outaouais,partner university,"French, English",,,,,,,"2,6"
308,France,Western Europe,,Europe,Grenoble,Université Grenoble Alpes,Partner University,French,French,B1,,,,,"2,6"
2155,Morocco,Northern Africa,,Africa,Sala el Jadida,Université Internationale de Rabat ,partner university,"Arabic, Modern Standard Arabic, Standard Moroccan Amazigh",,,,,,,"2,6"
666,France,Western Europe,,Europe,Lyon,Université Jean Moulin Lyon 3,Partner University,French,English,B2,French,B2,,,"2,6"
121,Canada,Northern America,,North America,Quebec City,Université Laval,Partner University,"French, English",English,C1,French,C2,,,"2,6"
77,Belgium,Western Europe,,Europe,Bruxelles,Université Libre de Bruxelles,Partner University,"French, Dutch, German",French,B1,,,,,"2,6"
297,France,Western Europe,,Europe,Villeneuve d'Ascq,"Université Lille 1, Sciences et Technologies",partner university,French,,,,,,,"2,6"
854,France,Western Europe,,Europe,Lyon,Université Lumière Lyon 2,partner university,French,,,,,,,"2,6"
2643,Algeria,Northern Africa,,Africa,Oran,Université Oran 1 - Ahmed Ben Bella (Université Es-Sénia),partner university,"Arabic, Standard Algerian Berber",,,,,,,"2,6"
301,France,Western Europe,,Europe,Paris,Université Panthéon-Assas Paris II - Institut Français de Presse (IFP),Partner University,French,,,,,,,"2,6"
1184,France,Western Europe,,Europe,Paris,Université Paris 1 Panthéon-Sorbonne,partner university,French,,,,,,,"2,6"
858,France,Western Europe,,Europe,Saint-Denis,Université Paris 8 Vincennes - Saint-Denis,partner university,French,,,,,,,"2,6"
303,France,Western Europe,,Europe,Paris,Université Paris Cité,Partner University,French,French,B2,,,,,"2,6"
302,France,Western Europe,,Europe,Paris,Université Paris Dauphine-PSL,Partner University,French,English,B2,French,B2,,,"2,6"
304,France,Western Europe,,Europe,Créteil,Université Paris Est Créteil – Val de Marne,Partner University,French,French,B2,,,,,"2,6"
305,France,Western Europe,,Europe,Nanterre,Université Paris Nanterre,Partner University,French,French,B1,,,,,"2,6"
300,France,Western Europe,,Europe,Paris,Université Paris-Panthéon-Assas,Partner University,French,,,,,,,"2,6"
691,France,Western Europe,,Europe,Saint-Aubin,Université Paris-Saclay,partner university,French,,,,,,,"2,6"
1232,France,Western Europe,,Europe,Paris,Université PSL,partner university,French,,,,,,,"2,6"
3107,France,Western Europe,,Europe,Rennes,Université Rennes 2,Non Partner University - Potential,French,,,,,,,"2,6"
309,France,Western Europe,,Europe,Paris,Université Sorbonne Nouvelle Paris 3,Partner University,French,French,B2,English,B2,,,"2,6"
311,France,Western Europe,,Europe,Toulouse,Université Toulouse - Jean Jaurès,Partner University,French,,,,,,,"2,6"
310,France,Western Europe,,Europe,Toulouse,Université Toulouse 1 Capitole,Partner University,French,English,B2,,,,,"2,6"
306,France,Western Europe,,Europe,Toulouse,Université Toulouse III - Paul Sabatier,Partner University,French,,,,,,,"2,6"
831,Belgium,Western Europe,,Europe,Antwerpen,Universiteit Antwerpen,Partner University,"French, Dutch, German",English,B2,,,,,"2,6"
832,Belgium,Western Europe,,Europe,Gent,Universiteit Gent,"Partner University, SGroup","French, Dutch, German",,,,,,,"2,6"
413,Netherlands,Western Europe,,Europe,Leiden,Universiteit Leiden,partner university,Dutch,,,,,,,"2,6"
719,Netherlands,Western Europe,,Europe,Enschede,Universiteit Twente,"GE3, Partner University",Dutch,,,,,,,"2,6"
414,Netherlands,Western Europe,,Europe,Utrecht,Universiteit Utrecht,Partner University,Dutch,English,C1,,,,,"2,6"
415,Netherlands,Western Europe,,Europe,Amsterdam,Universiteit van Amsterdam,Partner University,Dutch,,,,,,,"2,6"
1130,Norway,Northern Europe,,Europe,Bergen,Universitetet i Bergen,partner university,"Norwegian, Bokmål, Nynorsk, Saami, Lule",,,,,,,"2,6"
1105,Norway,Northern Europe,,Europe,Oslo,Universitetet i Oslo,partner university,"Norwegian, Bokmål, Nynorsk, Saami, Lule",,,,,,,"2,6"
817,Norway,Northern Europe,,Europe,Stavanger,Universitetet i Stavanger,Partner University,"Norwegian, Bokmål, Nynorsk, Saami, Lule",English,B2,,,,,"2,6"
2003,Brunei Darussalam,South-eastern Asia,,Asia,Brunei Darussalam,Universiti Brunei Darussalam,partner university,"Malay, English",,,,,,,"2,6"
1221,Malaysia,South-eastern Asia,,Asia,Bangi,Universiti Kebangsaan Malaysia,partner university,Malaysian language,,,,,,,"2,6"
1222,Malaysia,South-eastern Asia,,Asia,Kuala Lumpur,Universiti Malaya (UM),partner university,Malaysian language,,,,,,,"2,6"
1223,Malaysia,South-eastern Asia,,Asia,Serdang,Universiti Putra Malaysia (UPM),partner university,Malaysian language,,,,,,,"2,6"
1224,Malaysia,South-eastern Asia,,Asia,Penang,Universiti Sains Malaysia,partner university,Malaysian language,,,,,,,"2,6"
717,Malaysia,South-eastern Asia,,Asia,Skudai,Universiti Teknologi Malaysia (UTM),"GE3, partner university",Malaysian language,,,,,,,"2,6"
1407,Malaysia,South-eastern Asia,,Asia,Shah Alam,Universiti Teknologi MARA,partner university,Malaysian language,,,,,,,"2,6"
716,Malaysia,South-eastern Asia,,Asia,Tronoh,Universiti Teknologi Petronas,"GE3, partner university",Malaysian language,,,,,,,"2,6"
1225,Malaysia,South-eastern Asia,,Asia,Sintok,Universiti Utara Malaysia (UUM),partner university,Malaysian language,,,,,,,"2,6"
1949,New Zealand,Australia and New Zealand,,Oceania,Wellington,Universities New Zealand,Consortium,"English, Māori language",,,,,,,
1726,United Kingdom,Northern Europe,,Europe,London,Universities UK International,Non Partner Company,English,,,,,,,
968,United States,Northern America,,North America,Albany,"University at Albany, The State University of New York",partner university,English,,,,,,,"2,6"
969,United States,Northern America,,North America,Buffalo,"University at Buffalo, The State University of New York",partner university,English,,,,,,,"2,6"
1124,Ireland,Northern Europe,,Europe,Cork,University College Cork,partner university,"Irish, English",,,,,,,"2,6"
364,Ireland,Northern Europe,,Europe,Dublin,University College Dublin,Partner University,"Irish, English",English,C1,,,,,"2,6"
365,Ireland,Northern Europe,,Europe,Dublin,University College Dublin - Michael Smurfit Graduate Business School,Partner University,"Irish, English",,,,,,,"2,6"
515,United Kingdom,Northern Europe,,Europe,London,University College London,Partner University,English,English,C1,,,,,3
2471,Malaysia,South-eastern Asia,,Asia,Kuala Lumpur,University College Sedaya International (UCSI University),partner university,Malaysian language,,,,,,,"2,6"
943,United Kingdom,Northern Europe,,Europe,Aberdeen,University of Aberdeen,partner university,English,,,,,,,"2,6"
67,Australia,Australia and New Zealand,,Oceania,Adelaide,University of Adelaide,Partner University,English,,,,,,,"2,6"
935,United States,Northern America,,North America,Akron,University of Akron,partner university,English,,,,,,,"2,6"
598,United States,Northern America,,North America,Birmingham,University of Alabama at Birmingham,Partner University,English,,,,,,,"2,6"
926,United States,Northern America,,North America,Fairbanks,University of Alaska Fairbanks,partner university,English,,,,,,,"2,6"
122,Canada,Northern America,,North America,Edmonton,University of Alberta,Partner University,"French, English",English,B2,,,,,3
2208,Germany,Western Europe,,Europe,Iserlohn,University of Applied Sciences Europe,partner university,German,,,,,,,"2,6"
599,United States,Northern America,,North America,Tucson,University of Arizona,partner university,English,,,,,,,"2,6"
925,United States,Northern America,,North America,Fayetteville,University of Arkansas,partner university,English,,,,,,,"2,6"
924,United States,Northern America,,North America,Little Rock,University of Arkansas at Little Rock,partner university,English,,,,,,,"2,6"
942,United Kingdom,Northern Europe,,Europe,Bath,University of Bath,partner university,English,,,,,,,"2,6"
1667,United Kingdom,Northern Europe,,Europe,Luton,University of Bedfordshire,partner university,English,,,,,,,"2,6"
1668,Serbia,Southern Europe,,Europe,Belgrade,University of Belgrade,partner university,Serbian,,,,,,,"2,6"
941,United Kingdom,Northern Europe,,Europe,Birmingham,University of Birmingham,Non Partner University - Potential,English,,,,,,,"2,6"
1669,United Kingdom,Northern Europe,,Europe,Bradford,University of Bradford,partner university,English,,,,,,,"2,6"
1239,United States,Northern America,,North America,Bridgeport,University of Bridgeport,partner university,English,,,,,,,"2,6"
1670,United Kingdom,Northern Europe,,Europe,Brighton,University of Brighton,partner university,English,,,,,,,"2,6"
516,United Kingdom,Northern Europe,,Europe,Bristol,University of Bristol,Partner University,English,English,B2,,,,,"2,5"
1128,Canada,Northern America,,North America,Vancouver,University of British Columbia,Partner University,"French, English",,,,,,,"2,6"
1671,India,Southern Asia,,Asia,Kolkata (Calcutta),University of Calcutta,partner university,"Hindi, English",,,,,,,"2,6"
1127,Canada,Northern America,,North America,Calgary,University of Calgary,partner university,"French, English",,,,,,,"2,6"
600,United States,Northern America,,North America,Oakland,University of California,partner university,English,,,,,,,"2,6"
601,United States,Northern America,,North America,Berkeley,University of California Berkeley - Haas School of Business,Partner University,English,,,,,,,"2,6"
604,United States,Northern America,,North America,San Diego,University of California San Diego,Partner University,English,,,,,,,"2,6"
602,United States,Northern America,,North America,Berkeley,"University of California, Berkeley",Partner University,English,,,,,,,"2,6"
603,United States,Northern America,,North America,Davis,"University of California, Davis",Partner University,English,,,,,,,"2,6"
923,United States,Northern America,,North America,Irvine,"University of California, Irvine",Partner University,English,,,,,,,"2,6"
937,United States,Northern America,,North America,Los Angeles,"University of California, Los Angeles",partner university,English,,,,,,,"2,6"
922,United States,Northern America,,North America,Riverside,"University of California, Riverside",Partner University,English,,,,,,,"2,6"
954,United States,Northern America,,North America,San Francisco,"University of California, San Francisco",partner university,English,,,,,,,"2,6"
952,United States,Northern America,,North America,Santa Barbara,"University of California, Santa Barbara",partner university,English,,,,,,,"2,6"
921,United States,Northern America,,North America,Santa Cruz,"University of California, Santa Cruz",Partner University,English,,,,,,,"2,6"
517,United Kingdom,Northern Europe,,Europe,Cambridge,University of Cambridge,partner university,English,,,,,,,"2,6"
518,United Kingdom,Northern Europe,,Europe,Cambridge,University of Cambridge - Trinity Hall,partner university,English,,,,,,,"2,6"
